id,name,mass_g,fall,year,latitude,longitude
2335,armanty,28000000,found,1898,47,88
5016,bendock,27000,found,1898,-37.15,148.91667
5304,cedartown,11300,found,1898,34.01667,-85.26667
12046,iredell,1500,found,1898,31.96667,-97.86667
12338,kodaikanal,15900,found,1898,10.26667,77.4
15435,mart,7140,found,1898,31.5,-96.88333
22360,quesa,10750,fell,1898,39,-0.66667
23590,sierra_gorda,26000,found,1898,-22.9,-69.35
24227,weaver_mountains,38800,found,1898,34.25,-112.75
2276,allegan,32000,fell,1899,42.53333,-85.88333
5064,bjurböle,330000,fell,1899,60.4,25.8
12024,illinois_gulch,2500,found,1899,46.68333,-112.55
12324,kissij,5500,found,1899,54.86667,50.88333
15386,magnesia,5000,fell,1899,37.86667,27.51667
16881,murphy,7700,found,1899,35.1,-84.03333
22550,red_willow,2750,found,1899,40.25,-100.5
23761,surprise_springs,1500,found,1899,34.16667,-115.91667
30412,zomba,7500,fell,1899,-15.18333,35.28333
465,alexandrovsky,9251,fell,1900,50.95,31.81667
5107,boogaldi,2000,found,1900,-31.15,149.11667
5303,cedar_(texas),26000,found,1900,29.82806,-96.90861
10081,felix,3200,fell,1900,32.53333,-87.16667
12249,kansas_university,2800,found,1900,0,0
12401,la_porte,14540,found,1900,41.6,-86.71667
16968,n'goureyma,37500,fell,1900,13.85,-4.38333
17990,ofehértó,3750,fell,1900,47.88333,22.03333
22594,rhine_villa,3325,found,1900,-34.66667,139.28333
2348,ashfork,27000,found,1901,35.25,-112.5
11873,hendersonville,6000,found,1901,35.31667,-81.46667
11989,hvittis,14000,fell,1901,61.18333,22.68333
18808,phillips_county_(stone),57900,fell,1901,40,-99.25
23109,saline,30800,found,1901,39.4,-100.4
23611,sindhri,8400,fell,1901,26.21667,69.55
4975,bath_furnace,86000,fell,1902,38.25,-83.75
5352,chinautla,5720,found,1902,14.5,-90.5
5477,crumlin,4255,fell,1902,54.61667,-6.21667
10103,finmarken,78300,found,1902,70,24
12241,kamsagar,1293,fell,1902,14.18333,75.8
15426,marjalahti,45000,fell,1902,61.5,30.5
16766,mount_browne,11300,fell,1902,-29.8,141.7
24157,veliko-nikolaevsky_priisk,24267,found,1902,53.83333,97.33333
24269,willamette,15500000,found,1902,45.36667,-122.58333
5047,billings,24500,found,1903,37.06667,-93.55
5497,cumpas,28600,found,1903,30,-109.66667
6615,davis_mountains,689000,found,1903,30.75,-104.25
7658,dokachi,3840,fell,1903,23.5,90.33333
12065,jackalsfontein,48000,fell,1903,-32.5,21.9
12248,kansas_city_(1903),36000,found,1903,39.1,-94.63333
12334,knowles,161000,found,1903,36.9,-100.21667
12352,kouga_mountains,1173000,found,1903,-33.61667,24
12454,lancaster_county,13000,found,1903,40.66667,-96.75
16772,mount_dyrring,11300,found,1903,-32.33333,151.2
18893,providence,6804,found,1903,38.56667,-85.23333
23090,st._mark's,13780,fell,1903,-32.01667,27.41667
23794,tamarugal,320000,found,1903,-20.8,-69.66667
23901,teocaltiche,10000,found,1903,21.43333,-102.56667
24013,tlacotepec,71000,found,1903,18.65,-97.55
24096,uberaba,40000,fell,1903,-19.81667,-48.78333
24138,uwet,54000,found,1903,5.28333,8.25
24145,valdinizza,1004,fell,1903,44.86667,9.15
30357,yarroweyah,9600,found,1903,-35.98333,145.58333
4921,bagnone,48000,found,1904,44.31667,9.98333
5318,chambord,6600,found,1904,48.45,-72.06667
6641,delegate,27700,found,1904,-37,149.03333
11450,gumoschnik,5700,fell,1904,42.9,24.7
14658,lipovsky,3500,found,1904,49.08333,42.51667
18000,okano,4742,fell,1904,35.08333,135.2
18894,puente_del_zacate,30790,found,1904,27.86667,-101.5
18896,puerta_de_arauco,1533,found,1904,-28.88333,-66.66667
23529,shelburne,18600,fell,1904,44.05,-80.16667
5041,bholghati,2500,fell,1905,22.08333,86.9
5436,coon_butte,2750,found,1905,35,-111
7813,el_perdido,30250,found,1905,-38.68333,-61.1
10020,ellerslie,10200,found,1905,-28.9,146.76667
10863,garraf,8800,found,1905,41.26667,1.91667
12262,karkh,22000,fell,1905,27.8,67.16667
12734,las_salinas,3515,found,1905,-23,-69.5
16711,modoc_(1905),35000,fell,1905,38.5,-101.1
23462,scott_city,2135,found,1905,38.46667,-100.93333
23623,skookum,16000,found,1905,63.91667,-139.33333
5068,blackwell,2381,fell,1906,36.83333,-97.33333
7737,duchesne,22700,found,1906,40.38333,-110.86667
10024,elm_creek,7000,found,1906,38.5,-96.2
12373,kulp,3719,fell,1906,41.11667,45
15413,marburg,3000,found,1906,50.81667,8.76667
16873,muonionalusta,230000,found,1906,67.8,23.1
18795,perryville,17500,found,1906,37.73333,-89.85
23486,selma,140600,found,1906,32.4,-87
24187,vishnupur,2437,fell,1906,23.1,87.43333
422,ainsworth,80650,found,1907,42.6,-99.8
5094,bodaibo,15900,found,1907,57.85,114.2
5315,chainpur,8200,fell,1907,25.85,83.48333
5377,cleburne,6800,found,1907,32.31667,-97.41667
11441,guffey,309000,found,1907,38.76667,-105.51667
11985,huizopa,140000,found,1907,28.9,-108.56667
16763,mount_ayliff,13600,found,1907,-30.81667,29.35
16993,norfolk,23000,found,1907,36.9,-76.3
23581,shrewsbury,12000,found,1907,39.76667,-76.66667
23604,simondium,1600,found,1907,-33.85,18.95
2334,arltunga,18100,found,1908,-23.33333,134.66667
4906,avce,1230,fell,1908,46,13.5
12227,kagarlyk,1900,fell,1908,49.86667,30.83333
12245,kangean,1630,fell,1908,-7,115.5
16713,mokoia,4500,fell,1908,-39.63333,174.4
17935,novy-projekt,1001,fell,1908,56,22
18078,palmersville,9979,found,1908,36.4665,-88.60283
22364,quinn_canyon,1450000,found,1908,38.08333,-115.53333
30356,yarri,1500,found,1908,-29.45,121.21667
419,ahumada,52600,found,1909,30.7,-105.5
5071,blanket,5100,fell,1909,31.83333,-98.83333
10914,gifu,14290,fell,1909,35.53333,136.88333
11451,gun_creek,22700,found,1909,34,-111
11849,haskell,36000,found,1909,33.21333,-99.73167
11877,hermitage_plains,32000,found,1909,-31.73333,146.4
16771,mount_dooling,734000,found,1909,-29.45,119.71667
16878,murnpeowie,1143000,found,1909,-29.58333,139.9
22397,rateldraai,549000,found,1909,-28.83333,21.13333
23902,teplá,17000,found,1909,49.98333,12.86667
4949,baroti,4500,fell,1910,31.61667,76.8
5075,blithfield,1830,found,1910,45.5,-77
5193,cadell,3290,found,1910,-34.06667,139.75
7717,dorofeevka,12600,found,1910,53.33333,70.06667
11848,hashima,1110.6,fell,1910,35.2945,136.70033
11870,hedjaz,6100,fell,1910,27.33333,35.66667
11988,huntsman,14500,found,1910,41.18333,-103
12298,khohar,9700,fell,1910,25.1,81.53333
16701,mirzapur,8510,fell,1910,25.68333,83.25
18869,pooposo,12000,found,1910,-18.33333,-66.83333
22596,rica_aventura,5395,found,1910,-21.98333,-69.61667
23093,st._michel,17000,fell,1910,61.65,27.2
23456,schaap-kooi,2700,found,1910,-32.08333,21.33333
23896,tendo,10100,found,1910,38.35,140.37333
24174,vigarano,15000,fell,1910,44.85,11.4
5478,cruz_del_aire,23000,found,1911,26.5,-100
5495,cullison,10000,found,1911,37.61667,-98.91667
6649,demina,16400,fell,1911,51.46667,84.76667
12283,kermichel,3000,found,1911,47.65,-2.76667
16852,mundrabilla,24000000,found,1911,-30.78333,127.55
16898,nakhla,10000,fell,1911,31.31667,30.35
17975,oberlin,2500,found,1911,39.8,-100.51667
24170,vicenice,4370,found,1911,49.21667,15.8
5049,binda,5400,found,1912,-34.31667,149.38333
5058,bishop_canyon,8600,found,1912,38,-108.5
5404,colomera,134000,found,1912,37.43333,-3.65
10114,floydada,12500,found,1912,33.98333,-101.28333
11201,gretna,82000,found,1912,39.93333,-99.21667
11894,holbrook,220000,fell,1912,34.9,-110.18333
16716,molong,104000,found,1912,-33.28333,148.88333
16983,n'kandhla,17200,fell,1912,-28.56667,30.7
23583,shupiyan,5000,fell,1912,33.71667,74.83333
5170,burkett,8400,found,1913,32.03333,-99.25
5353,chinga,209400,found,1913,51.05833,94.4
5431,cookeville,2300,found,1913,36.16667,-85.51667
5494,culbertson,5900,found,1913,40.23333,-100.83333
16736,moore_county,1880,fell,1913,35.41667,-79.38333
16773,mount_edith,326000,found,1913,-22.5,116.16667
18061,owens_valley,192800,found,1913,37.46667,-118
23103,sakauchi,4180,fell,1913,35.66667,136.3
24153,varpaisjärvi,2000,found,1913,63.3,27.73333
2318,appley_bridge,15000,fell,1914,53.58333,-2.71667
2341,artracoona,20810,found,1914,-29.06667,139.91667
5281,carraweena,31600,found,1914,-29.23333,139.93333
5466,cratheús_(1931),27500,found,1914,-5.25,-40.5
12259,karee_kloof,92100,found,1914,-31.6,25.8
12325,kisvarsány,1550,fell,1914,48.16667,22.30833
12345,kopjes_vlei,13600,found,1914,-29.3,21.15
12384,kuttippuram,45000,fell,1914,10.83333,76.03333
14760,lushton,6700,found,1914,40.74972,-97.74972
16741,morasko,290000,found,1914,52.46667,16.9
17970,nyirábrany,1100,fell,1914,47.55,22.025
18077,palinshih,18000,fell,1914,43.48333,118.61667
22791,ryechki,13000,fell,1914,51.13333,34.5
23101,saint-sauveur,14000,fell,1914,43.73333,1.38333
24276,willow_creek,51000,found,1914,43.46667,-106.76667
30347,yandama,5800,found,1914,-29.75,141.03333
30375,ysleta,140700,found,1914,31.65,-106.18333
455,albin_(pallasite),37600,found,1915,41.5,-104.1
10920,gladstone_(iron),736600,found,1915,-23.9,151.3
12023,ilinskaya_stanitza,5621,found,1915,51.23333,57.38333
15470,meester-cornelis,24750,fell,1915,-6.23333,106.88333
16913,naretha,5500,found,1915,-31,124.83333
22767,rosebud,54900,found,1915,30.81667,-97.05
23676,south_byron,6000,found,1915,43.03333,-78.03333
24137,uvalde,8200,found,1915,29.2,-99.76667
24198,waingaromia,9200,found,1915,-38.25,178.08333
2300,angelica,14800,found,1916,44.25,-88.25
2306,annaheim,13500,found,1916,52.33333,-104.86667
5098,boguslavka,256000,fell,1916,44.55,131.63333
5189,cachari,23500,found,1916,-36.4,-59.5
5200,calivo,2400,fell,1916,11.75,122.33333
14712,lost_creek,4018,found,1916,39.12417,-98.16778
16780,mount_magnet,16600,found,1916,-28.16667,118.5
18802,petropavlovka,1773,found,1916,48.2,43.73333
23606,sinai,1455,fell,1916,30.9,32.48333
23624,slaghek's_iron,1900,found,1916,0,0
23741,sultanpur,1710.5,fell,1916,25.93333,84.28333
24050,treysa,63000,fell,1916,50.91667,9.18333
5088,bluff_(b),16000,found,1917,29.86306,-96.92667
5395,colby_(wisconsin),104000,fell,1917,44.9,-90.28333
5465,cranganore,1460,fell,1917,10.2,76.26667
16903,nan_yang_pao,52900,fell,1917,35.66667,103.5
16951,new_almelo,8000,found,1917,39.66667,-100
18784,pei_xian,400000,found,1917,34.7,117
18819,pierceville_(iron),100000,found,1917,37.86667,-100.66667
18841,plainview_(1917),700000,found,1917,34.11667,-101.78333
23729,strathmore,13400,fell,1917,56.58333,-3.25
24054,troup,1020,fell,1917,32.16667,-95.1
24066,tulia_(a),86000,found,1917,34.61667,-101.95
24067,tulia_(b),4800,found,1917,34.53333,-101.7
24219,waterville,37125,found,1917,47.767778,-119.876389
30373,youanmi,118400,found,1917,-29.5,118.75
4940,barbacena,9026,found,1918,-21.21667,-43.93333
10926,glasatovo,152000,fell,1918,57.35,37.61667
12311,kimble_county,153800,found,1918,30.41667,-99.4
14677,logan,1315,found,1918,36.58333,-100.2
16994,norfork,1050,fell,1918,36.21667,-92.26667
17992,ogallala,3300,found,1918,41.16667,-101.66667
22599,richardton,90000,fell,1918,46.88333,-102.31667
23176,saratov,200000,fell,1918,52.55,46.55
24332,wood's_mountain,3867,found,1918,35.68333,-82.18333
30361,yenberrie,132000,found,1918,-14.25,132.01667
379,adhi_kot,4239,fell,1919,32.1,71.8
2310,anthony,20000,found,1919,37.08333,-98.05
5169,bur-gheluai,120000,fell,1919,5,48
5496,cumberland_falls,17000,fell,1919,36.83333,-84.35
12437,lake_brown,23400,found,1919,-31,118.5
18041,otchinjau,30000,found,1919,-16.5,14
22394,raoyang,4910,fell,1919,38.2,115.7
22585,rembang,10000,fell,1919,-6.73333,111.36667
23592,signal_mountain,63500,found,1919,32.5,-115.5
23665,somervell_county,11800,found,1919,32.18333,-97.8
30383,zaffra,3000,found,1919,35,-94.75
417,aguila_blanca,1440,fell,1920,-30.86667,-64.55
4883,atarra,1280,fell,1920,25.25417,80.625
5354,chinguetti,4050,found,1920,20.25,-12.68333
11890,hoba,60000000,found,1920,-19.58333,17.91667
12381,kushiike,4460,fell,1920,37.05,138.38333
15452,mayodan,15400,found,1920,36.38333,-79.86667
15492,merua,71400,fell,1920,25.48333,81.98333
16749,morrill,1387,found,1920,42.18333,-103.93333
23124,san_francisco_mountains,1700,found,1920,35,-112
23603,simmern,1222,fell,1920,49.98333,7.53333
24124,unter-mässing,80000,found,1920,49.09028,11.33333
24319,witchelina,3637,found,1920,-30,138
24341,wu-chu-mu-ch'in,68860,found,1920,45.5,118
5035,beyrout,1100,fell,1921,33.88333,35.5
7815,el_qoseir,2405,found,1921,26.28333,34.25
10178,franklin,9062,found,1921,36.71667,-86.56667
16688,milly_milly,26500,found,1921,-26.11667,116.66667
16926,navajo,2184000,found,1921,35.33333,-109.5
18837,pitts,3760,fell,1921,31.95,-83.51667
22766,rose_city,10600,fell,1921,44.51667,-83.95
23115,samelia,2462,fell,1921,25.66667,74.86667
23166,santa_luzia,1918000,found,1921,-16.26667,-47.95
23525,sharps,1265,fell,1921,37.83333,-76.7
23534,shikarpur,3679.7,fell,1921,25.85,87.5775
24060,tuan_tuc,13100,fell,1921,9.66667,105.66667
24105,uegit,252000,found,1921,3.81667,43.33333
24141,vaalbult,11800,found,1921,-29.75,22.5
7747,dungannon,13000,found,1922,36.85,-82.45
10027,elsinora,1797,found,1922,-29.45,143.6
10111,florence,3640,fell,1922,30.83333,-97.76667
10927,glasgow,20400,found,1922,37.01667,-85.91667
11869,hedeskoga,3500,fell,1922,55.46667,13.78333
15494,mesa_verde_park,3500,found,1922,37.16667,-108.5
16743,morden,2426,found,1922,-30.5,142.33333
16890,nagai,1810,fell,1922,38.12167,140.06167
16952,new_baltimore,20000,found,1922,40,-78.85
17985,odessa_(iron),1600000,found,1922,31.71667,-102.4
18817,piedade_do_bagre,59000,found,1922,-18.94167,-44.98333
23987,tieraco_creek,41700,found,1922,-26.33333,118.33333
24012,tjerebon,16500,fell,1922,-6.66667,106.58333
2277,allen,1407,found,1923,33.1,-96.7
2346,ashdon,1300,fell,1923,52.05,0.3
5266,carbo,454000,found,1923,29.66667,-111.5
5398,coldwater_(iron),18400,found,1923,37.26667,-99.33333
5506,dalgaranga,12200,found,1923,-27.71667,117.25
10945,goodland,3628,found,1923,39.35,-101.66667
11895,holetta,1415,fell,1923,9.06667,38.41667
16727,montferré,149000,fell,1923,43.39056,1.9625
16899,nakhon_pathom,23200,fell,1923,13.73333,100.08333
16962,newport,5600,found,1923,35.6,-91.26667
23189,savannah,60000,found,1923,35.16667,-88.18333
23499,seneca_township,11500,found,1923,41.78333,-84.18333
23502,serra_de_magé,1800,fell,1923,-8.38333,-36.76667
23591,sierra_sandon,6330,found,1923,-25.16667,-69.28333
24333,woodward_county,45500,found,1923,36.5,-99.5
369,achilles,16000,found,1924,39.77667,-100.81333
4994,beeler,11620,found,1924,38.53333,-100.21667
5028,béréba,18000,fell,1924,11.65,-3.65
5399,coldwater_(stone),16000,found,1924,37.26667,-99.33333
6665,dermbach,1500,found,1924,50.71667,10.11667
10123,forksville,6067,fell,1924,36.78333,-78.08333
10172,four_corners,25000,found,1924,37,-109.05
11922,huckitta,2300000,found,1924,-22.36667,135.76667
12198,johnstown,40300,fell,1924,40.35,-104.9
12395,la_colina,2000,fell,1924,-37.33333,-61.53333
12444,lake_labyrinth,25850,found,1924,-30.53333,134.75
16874,muraid,4703,fell,1924,24.5,90.21667
18013,olivenza,150000,fell,1924,38.71667,-7.06667
23165,santa_isabel,5500,fell,1924,-33.9,-61.7
23736,success,3500,fell,1924,36.48333,-90.66667
24230,weekeroo_station,94200,found,1924,-32.26667,139.86667
424,aïr,24000,fell,1925,19.08333,8.38333
5334,chaves,2945,fell,1925,41.93333,-7.46667
10019,ellemeet,1470,fell,1925,51.75,4
10933,glenormiston,40800,found,1925,-22.9,138.71667
12465,lanzenkirchen,7000,fell,1925,47.75,16.23333
16754,morven,7100,found,1925,-44.81667,171.13333
18021,opava,14300,found,1925,49.96667,17.9
18113,patos_de_minas_(hexahedrite),32000,found,1925,-18.58333,-46.53333
18114,patos_de_minas_(octahedrite),200000,found,1925,-18.58333,-46.53333
22357,queen's_mercy,7000,fell,1925,-30.11667,28.7
23156,sandia_mountains,45000,found,1925,35.25,-106.5
6662,deport,15000,found,1926,33.51667,-95.3
14721,lua,9241,fell,1926,24.95,75.15
17972,oakley_(iron),111000,found,1926,42.33333,-113.7
17997,ojuelos_altos,5850,fell,1926,38.18333,-5.4
17999,okahandja,6580,found,1926,-21.98333,16.93333
18182,peck's_spring,1600,found,1926,32,-102
24129,urasaki,1500,fell,1926,34.48333,133.28333
24226,weatherford,2000,found,1926,35.5,-98.7
4930,ballinger,1250,found,1927,31.76667,-99.98333
7651,dix,44000,found,1927,41.23333,-103.48333
11887,hinojal,50000,found,1927,-32.36667,-60.15
11984,hugoton,350000,found,1927,37.2,-101.35
17988,oesede,1400,fell,1927,52.28333,8.05
18827,pinnaroo,39400,found,1927,-35.38333,140.91667
23659,social_circle,99300,found,1927,33.7,-83.7
23998,tilden,74800,fell,1927,38.2,-89.68333
24101,udei_station,103000,fell,1927,7.95,8.08333
24110,ulysses,3900,found,1927,37.6,-101.25
24206,wallapai,430000,found,1927,35.8,-113.7
24217,washington_county,5750,found,1927,39.7,-103.16667
375,adams_county,5700,found,1928,39.96667,-103.76667
5454,cotesfield,1160,found,1928,41.36667,-98.63333
11888,hinojo,1155,found,1928,-36.86667,-60.16667
12053,isthilart,3050,fell,1928,-31.18333,-57.95
16908,naoki,17000,fell,1928,19.25,77
18029,orlovka,40500,found,1928,56,76.75
18828,piñon,17850,found,1928,32.66667,-105.1
23787,taicang,20000,found,1928,31.5,121.08333
24136,utzenstorf,3422,fell,1928,47.11667,7.55
24285,winona,24000,found,1928,35.2,-111.4
30368,york_(stone),1440,found,1928,40.86667,-97.6
4925,bald_mountain,3700,fell,1929,35.96667,-82.48333
4984,beardsley,16000,fell,1929,39.8,-101.2
5245,campbellsville,15400,found,1929,37.36667,-85.36667
5350,chihuahua_city,54000,found,1929,28.66667,-106.11667
10957,grant,525000,found,1929,35.16667,-107.88333
12297,khmelevka,6109,fell,1929,56.75,75.33333
12365,krzadka,2500,found,1929,50.375,21.73333
15473,mellenbye,1181.6,found,1929,-28.85,116.28333
18015,olmedilla_de_alarcón,40000,fell,1929,39.56667,-2.1
18066,ozona,127500,found,1929,30.73333,-101.3
18069,padvarninkai,3858,fell,1929,55.66667,25
22593,rewari,3332,fell,1929,28.2,76.66667
23887,tauk,6000,fell,1929,35.13333,44.45
398,aguada,1620,fell,1930,-31.6,-65.23333
5014,bencubbin,118000,found,1930,-30.75,117.78333
5112,boriskino,1342,fell,1930,54.23333,52.48333
5115,borrego,2126,found,1930,33.26667,-116.38333
11467,gyokukei,1320,fell,1930,35,127.5
12264,karoonda,41730,fell,1930,-35.08333,139.91667
12457,landes,69800,found,1930,38.9,-79.18333
14650,lillaverke,6862,fell,1930,56.65,15.86667
15456,mbosi,16000000,found,1930,-9.11667,33.06667
16630,miami,57700,found,1930,35.66667,-100.6
16645,miller_(arkansas),16700,fell,1930,35.4,-92.05
16738,moorleah,8887.5,fell,1930,-40.975,145.6
18009,oldenburg_(1930),16570,fell,1930,52.95,8.16667
18101,paragould,408000,fell,1930,36.06667,-90.5
18846,plantersville,2085,fell,1930,30.7,-96.11667
23893,tell,16600,found,1930,34.38333,-100.4
24139,uwharrie,72700,found,1930,35.51667,-79.96667
471,alikatnima,20000,found,1931,-23.33333,134.11667
4983,bear_lodge,48500,found,1931,44.5,-104.2
5158,bruno,13000,found,1931,52.26667,-105.35
5371,clareton,1050,found,1931,43.7,-104.7
11872,henbury,2000000,found,1931,-24.56667,133.16667
12040,ioka,31500,found,1931,40.25,-110.08333
12458,landor,9000,found,1931,-25.66667,117
18037,osseo,46300,found,1931,47.63333,-80.08333
18826,pine_river,3600,found,1931,44.21667,-89.1
23692,springwater,67600,found,1931,52,-108.3
23884,tatahouine,12000,fell,1931,32.95,10.41667
30377,yukan,4800,fell,1931,28.71667,116.61667
2286,altonah,21500,found,1932,40.56667,-110.48333
2329,archie,5070,fell,1932,38.5,-94.3
4939,baquedano,22000,found,1932,-23.3,-69.88333
5095,boerne,1100,found,1932,29.8,-98.8
5457,cowell,5717,found,1932,-33.3,136.01667
6636,deelfontein,28000,found,1932,-30.18333,23.26667
7723,douar_mghila,1161,fell,1932,32.33333,-6.3
11432,gualeguaychú,22000,fell,1932,-33,-58.61667
11434,guanghua,190000,found,1932,32.4,111.7
12289,khanpur,3698,fell,1932,25.55,83.11667
12299,khor_temiki,3200,fell,1932,16,36
12385,kuznetzovo,4047,fell,1932,55.2,75.33333
12386,kyancutta,32700,found,1932,-33.28333,136
12463,lanton,13780,found,1932,36.53333,-91.8
16992,nordheim,15150,found,1932,28.86667,-97.61667
18883,prambachkirchen,2125,fell,1932,48.3025,13.94083
24196,wagon_mound,87500,found,1932,35.84083,-104.58583
5179,bushman_land,3000,found,1933,-30,20
5316,chajari,18300,fell,1933,-30.78333,-58.05
5340,cherokee_springs,8400,fell,1933,35.03333,-81.88333
10951,grady_(1933),4230,found,1933,34.8,-103.31667
11844,harrisonville,46500,found,1933,38.65,-94.33333
11891,hobbs,2300,found,1933,32.73333,-103.1
11892,hobbs_(b),1600,found,1933,32.73333,-103.1
11900,holyoke,11200,found,1933,40.56667,-102.3
12400,la_lande,30000,found,1933,34.45,-104.13333
12446,lake_murray,270000,found,1933,34.1,-97
14698,loomis,3020,found,1933,40.46667,-99.5
15434,marsland,6850,found,1933,42.45,-103.3
